Country Code,Country WHO Region,Country Income Group,Year,Expenditure,percapita,%GDP
SVK,EUR,Hi,2003,1851.500487,344.4733461,5.45839442
SVK,EUR,Hi,2004,2789.92055,519.3569377,6.47974578
SVK,EUR,Hi,2005,3230.666355,601.3131897,6.59792205
SVK,EUR,Hi,2006,3916.935831,729.0132737,6.86156875
SVK,EUR,Hi,2007,5530.616004,1029.300341,7.18981221
SVK,EUR,Hi,2008,6729.096886,1251.677228,6.96639296
SVK,EUR,Hi,2009,7076.793134,1314.802285,7.95678435
SVK,EUR,Hi,2010,6982.084512,1295.278933,7.80112257
SVK,EUR,Hi,2011,7283.410833,1350.66922,7.41832892
SVK,EUR,Hi,2012,7131.072577,1319.512897,7.63384294
SVK,EUR,Hi,2013,7413.268646,1370.078237,7.52781115
SVK,EUR,Hi,2014,6973.753236,1287.632737,6.92111015
SVK,EUR,Hi,2015,6009.195272,1108.431734,6.88594228
SVN,EUR,Hi,2000,1583.539172,796.6470575,7.78388001
SVN,EUR,Hi,2001,1644.266925,826.2257588,7.87635954
SVN,EUR,Hi,2002,1884.098159,944.8714103,7.99610541
SVN,EUR,Hi,2003,2400.151573,1203.063595,8.08173371
SVN,EUR,Hi,2004,2732.415121,1368.648545,7.92680512
SVN,EUR,Hi,2005,2894.886003,1449.189275,7.96504212
SVN,EUR,Hi,2006,3088.505633,1541.664362,7.80212895
SVN,EUR,Hi,2007,3605.76373,1793.575896,7.49448974
SVN,EUR,Hi,2008,4363.623979,2170.666701,7.84938816
SVN,EUR,Hi,2009,4301.575482,2116.540007,8.56174826
SVN,EUR,Hi,2010,4110.740419,2008.201571,8.56162351
SVN,EUR,Hi,2011,4380.293457,2136.531538,8.54011378
SVN,EUR,Hi,2012,4037.005296,1964.005426,8.72710784
SVN,EUR,Hi,2013,4175.969483,2028.330527,8.75674539
SVN,EUR,Hi,2014,4230.664521,2052.639518,8.54159658
SVN,EUR,Hi,2015,3654.492441,1771.553881,8.54318382
SLB,WPR,Low-Mid,2000,22.22026247,53.85307269,5.83474607
SLB,WPR,Low-Mid,2001,34.19772351,80.68298091,8.99776022
SLB,WPR,Low-Mid,2002,28.31122272,65.04409463,8.74844277
SLB,WPR,Low-Mid,2003,24.93413703,55.80990854,7.93362569
SLB,WPR,Low-Mid,2004,30.77567286,67.14828998,8.46556523
SLB,WPR,Low-Mid,2005,43.55753532,92.69828855,10.14170408
SLB,WPR,Low-Mid,2006,42.81425771,88.9329065,9.0876795
SLB,WPR,Low-Mid,2007,44.7721001,90.82667283,8.67551557
SLB,WPR,Low-Mid,2008,49.10610377,97.34061963,8.07277742
SLB,WPR,Low-Mid,2009,47.21161672,91.48137537,7.89805898
SLB,WPR,Low-Mid,2010,49.43642678,93.66685003,7.35979564
SLB,WPR,Low-Mid,2011,66.77399863,123.7440071,7.53006818
SLB,WPR,Low-Mid,2012,95.20651222,172.622232,9.2860789
SLB,WPR,Low-Mid,2013,75.93655039,134.7556319,6.8380682
SLB,WPR,Low-Mid,2014,96.62791316,167.9013754,8.35479754
SLB,WPR,Low-Mid,2015,89.37310636,152.1290973,8.02723945
SOM,EMR,Low,2000,,,
SOM,EMR,Low,2001,,,
SOM,EMR,Low,2002,,,
SOM,EMR,Low,2003,,,
SOM,EMR,Low,2004,,,
SOM,EMR,Low,2005,,,
SOM,EMR,Low,2006,,,
SOM,EMR,Low,2007,,,
SOM,EMR,Low,2008,,,
SOM,EMR,Low,2009,,,
SOM,EMR,Low,2010,,,
SOM,EMR,Low,2011,,,
SOM,EMR,Low,2012,,,
SOM,EMR,Low,2013,,,
SOM,EMR,Low,2014,,,
SOM,EMR,Low,2015,,,
ZAF,AFR,Up-Mid,2000,10141.76226,221.7829863,7.43741985
ZAF,AFR,Up-Mid,2001,9054.182782,195.1963266,7.45108674
ZAF,AFR,Up-Mid,2002,7948.46687,169.0221926,6.88287067
ZAF,AFR,Up-Mid,2003,12117.2488,254.3037257,6.9140367
ZAF,AFR,Up-Mid,2004,15570.22537,322.7163948,6.81141145
ZAF,AFR,Up-Mid,2005,17285.53458,354.0624151,6.705757
ZAF,AFR,Up-Mid,2006,17892.86618,362.4636421,6.58706226
ZAF,AFR,Up-Mid,2007,19256.45149,385.9999925,6.43131551
ZAF,AFR,Up-Mid,2008,18771.214,372.3551131,6.54576054
ZAF,AFR,Up-Mid,2009,21054.72389,413.0740827,7.11458732
ZAF,AFR,Up-Mid,2010,27833.41357,539.5676148,7.41535682
ZAF,AFR,Up-Mid,2011,31220.10506,597.3594478,7.49731726
ZAF,AFR,Up-Mid,2012,30725.63783,579.748563,7.75255298
ZAF,AFR,Up-Mid,2013,28308.51115,526.4995752,7.72136942
ZAF,AFR,Up-Mid,2014,27806.08733,509.833261,7.92530374
ZAF,AFR,Up-Mid,2015,26030.94249,470.7969933,8.20115459
SSD,AFR,Low,2012,267.3810612,24.71572236,2.57274952
SSD,AFR,Low,2013,294.1687727,26.31796339,2.14817939
SSD,AFR,Low,2014,338.1964941,29.32940288,2.10564455
SSD,AFR,Low,2015,333.2547437,28.04670336,2.53095944
ESP,EUR,Hi,2000,40582.97348,1002.787027,7.75518882
ESP,EUR,Hi,2001,42460.39856,1044.136961,7.83671201
ESP,EUR,Hi,2002,47972.70157,1169.059987,8.28908822
ESP,EUR,Hi,2003,68285.0692,1632.526864,8.98892964
ESP,EUR,Hi,2004,81494.53229,1915.379897,9.02218513
ESP,EUR,Hi,2005,88835.00473,2051.790263,9.09151309
ESP,EUR,Hi,2006,98063.31251,2228.206706,9.07300093
ESP,EUR,Hi,2007,115925.7142,2588.513538,9.01941268
ESP,EUR,Hi,2008,135530.6449,2967.676672,9.08340734
ESP,EUR,Hi,2009,134742.7245,2914.032071,9.16537519
ESP,EUR,Hi,2010,129160.4765,2778.444191,6.8160619
ESP,EUR,Hi,2011,135283.3274,2898.89693,6.78313377
ESP,EUR,Hi,2012,121210.3048,2588.955912,6.80292358
ESP,EUR,Hi,2013,122824.2151,2628.499063,7.53018064
ESP,EUR,Hi,2014,124974.5665,2686.920189,7.6191456
ESP,EUR,Hi,2015,109338.841,2353.926048,7.67640382
LKA,SEAR,Low-Mid,2000,675.6934549,35.97570468,4.13727547
LKA,SEAR,Low-Mid,2001,640.4321696,33.86191197,4.06734811
LKA,SEAR,Low-Mid,2002,672.3062686,35.27444705,3.93109728
LKA,SEAR,Low-Mid,2003,690.5128629,35.93556236,3.65707151
LKA,SEAR,Low-Mid,2004,811.0099574,41.86389813,3.92520104
LKA,SEAR,Low-Mid,2005,922.659287,47.25634695,3.78041998
LKA,SEAR,Low-Mid,2006,1054.215472,53.59468118,3.72780352
LKA,SEAR,Low-Mid,2007,1177.527163,59.43868076,3.63993346
LKA,SEAR,Low-Mid,2008,1444.595281,72.42592243,3.5481688
LKA,SEAR,Low-Mid,2009,1555.870055,77.50253497,3.69862067
LKA,SEAR,Low-Mid,2010,1685.358717,83.44040315,2.9710642
LKA,SEAR,Low-Mid,2011,1924.289572,94.72251841,2.94717196
LKA,SEAR,Low-Mid,2012,1783.185368,87.30595932,2.60568439
LKA,SEAR,Low-Mid,2013,2060.78951,100.3929517,2.77294245
LKA,SEAR,Low-Mid,2014,2265.041212,109.8278267,2.8304062
LKA,SEAR,Low-Mid,2015,2441.509933,117.8673949,2.96601516
SDN,EMR,Low-Mid,2000,473.7041683,16.87000842,3.61824712
SDN,EMR,Low-Mid,2001,528.7935347,18.35760902,3.3646053
SDN,EMR,Low-Mid,2002,598.5435195,20.24159502,3.30010122
SDN,EMR,Low-Mid,2003,831.0872361,27.36937914,3.89171494
SDN,EMR,Low-Mid,2004,1107.384502,35.52017829,4.15591128
SDN,EMR,Low-Mid,2005,1440.441699,45.02787009,4.09417518
SDN,EMR,Low-Mid,2006,2211.340684,67.40031424,4.86432134
SDN,EMR,Low-Mid,2007,3365.904469,100.0626812,5.9517155
SDN,EMR,Low-Mid,2008,3515.994015,102.0011587,5.75278162
SDN,EMR,Low-Mid,2009,3729.252967,105.652647,5.79395708
SDN,EMR,Low-Mid,2010,3750.648981,103.8532722,5.33217759
SDN,EMR,Low-Mid,2011,4286.700628,116.1135007,6.12298791
SDN,EMR,Low-Mid,2012,3594.780239,95.3208582,5.27663295
SDN,EMR,Low-Mid,2013,4534.598657,117.7356218,6.29223814
SDN,EMR,Low-Mid,2014,4360.394173,110.8097538,5.30771147
SDN,EMR,Low-Mid,2015,6107.14123,151.7872285,6.31286382
SUR,AMR,Up-Mid,2000,79.7488352,168.8199056,8.43062178
SUR,AMR,Up-Mid,2001,56.79944119,118.8919521,6.80263565
SUR,AMR,Up-Mid,2002,91.17473992,188.7503828,8.32578392
SUR,AMR,Up-Mid,2003,102.2047274,209.2935285,8.02210379
SUR,AMR,Up-Mid,2004,119.2071961,241.4909874,8.03112271
SUR,AMR,Up-Mid,2005,138.5409586,277.6672397,7.72496783
SUR,AMR,Up-Mid,2006,165.611967,328.3951383,6.30582618
SUR,AMR,Up-Mid,2007,163.3004268,320.3822344,5.56084446
SUR,AMR,Up-Mid,2008,203.2846581,394.6140879,5.75393263
SUR,AMR,Up-Mid,2009,224.0670984,430.3859414,5.7574107
SUR,AMR,Up-Mid,2010,236.9720408,450.4289859,5.44743357
SUR,AMR,Up-Mid,2011,247.6993559,465.9602736,5.60117281
SUR,AMR,Up-Mid,2012,284.6157351,529.934693,5.7151754
SUR,AMR,Up-Mid,2013,292.4565683,539.0507028,5.68345018
SUR,AMR,Up-Mid,2014,303.1221878,553.2153637,5.78410558
SUR,AMR,Up-Mid,2015,319.4749224,577.4951237,6.54831915
SWZ,AFR,Low-Mid,2000,80.11725558,75.47778697,4.60745936
SWZ,AFR,Low-Mid,2001,70.43989077,65.65208143,4.48135706
SWZ,AFR,Low-Mid,2002,65.70623938,60.78676638,4.59895007
SWZ,AFR,Low-Mid,2003,111.4538428,102.4964711,4.83407552
SWZ,AFR,Low-Mid,2004,145.3276706,132.7129104,5.01019801
SWZ,AFR,Low-Mid,2005,182.4420138,164.9755566,5.85483115
SWZ,AFR,Low-Mid,2006,199.6915097,178.2142032,6.19434157
SWZ,AFR,Low-Mid,2007,210.86433,185.2231487,6.25711648
SWZ,AFR,Low-Mid,2008,232.7159725,200.8081585,7.26594174
SWZ,AFR,Low-Mid,2009,247.3820756,209.5259708,7.07384007
SWZ,AFR,Low-Mid,2010,376.746229,313.2131367,8.20718748
SWZ,AFR,Low-Mid,2011,404.8688459,330.4355866,8.45925665
SWZ,AFR,Low-Mid,2012,354.8870355,284.3286151,7.42339839
SWZ,AFR,Low-Mid,2013,336.3516551,264.5405386,7.27387856
SWZ,AFR,Low-Mid,2014,327.0565209,252.5343823,7.22949034
SWZ,AFR,Low-Mid,2015,306.9541035,232.7153477,7.04291105
SWE,EUR,Hi,2000,19257.59672,2173.193876,7.41244804
SWE,EUR,Hi,2001,19275.28111,2169.957498,8.03416286
SWE,EUR,Hi,2002,22069.76332,2477.208018,8.36211553
SWE,EUR,Hi,2003,28024.66986,3134.474261,8.46388685
SWE,EUR,Hi,2004,31534.16293,3513.293484,8.26137253
SWE,EUR,Hi,2005,32202.61825,3573.54538,8.27739469
SWE,EUR,Hi,2006,34278.86481,3788.660963,8.16106452
SWE,EUR,Hi,2007,39386.01254,4321.837137,8.07390721
SWE,EUR,Hi,2008,42726.41027,4652.809531,8.31308546
SWE,EUR,Hi,2009,38430.4881,4151.798555,8.94447909
SWE,EUR,Hi,2010,41445.717,4437.118939,8.48640651
SWE,EUR,Hi,2011,60134.35192,6386.692672,10.67897654
SWE,EUR,Hi,2012,59490.78201,6273.509614,10.9382056
SWE,EUR,Hi,2013,64244.97987,6723.074428,11.10079845
SWE,EUR,Hi,2014,63930.5852,6628.45896,11.14127066
SWE,EUR,Hi,2015,54586.20975,5600.104823,11.01207026
CHE,EUR,Hi,2000,25368.21599,3540.849226,9.33847088
CHE,EUR,Hi,2001,27004.28771,3748.484389,9.69193829
CHE,EUR,Hi,2002,30404.47913,4190.453861,10.09691399
CHE,EUR,Hi,2003,36583.46595,5001.94165,10.39316498
CHE,EUR,Hi,2004,41019.60682,5570.176865,10.42315851
CHE,EUR,Hi,2005,41795.69732,5636.564044,10.25552601
CHE,EUR,Hi,2006,42089.27832,5642.653984,9.80688646
CHE,EUR,Hi,2007,45998.42465,6125.985288,9.63476584
CHE,EUR,Hi,2008,53943.85785,7103.957394,9.78037499
CHE,EUR,Hi,2009,56044.02918,7276.691382,10.3879994
CHE,EUR,Hi,2010,62432.50974,8018.760002,10.74184623
CHE,EUR,Hi,2011,75303.0172,9568.200135,10.8150671
CHE,EUR,Hi,2012,73804.34347,9278.124384,11.09748916
CHE,EUR,Hi,2013,77815.39728,9679.663702,11.36265439
CHE,EUR,Hi,2014,81440.76904,10005.46205,11.5896008
CHE,EUR,Hi,2015,80877.28249,9817.985154,12.05701692
SYR,EMR,Low-Mid,2000,889.7752526,54.21872487,4.55742769
SYR,EMR,Low-Mid,2001,980.4066278,58.47274608,4.66041623
SYR,EMR,Low-Mid,2002,1092.335258,63.92448425,4.94717539
SYR,EMR,Low-Mid,2003,1186.933045,68.15474684,5.11607642
SYR,EMR,Low-Mid,2004,1167.469136,65.56370359,4.47860155
SYR,EMR,Low-Mid,2005,1159.365749,63.37198146,4.10969776
SYR,EMR,Low-Mid,2006,1254.078023,66.30079557,3.82503992
SYR,EMR,Low-Mid,2007,1505.159772,76.66554501,3.72789121
SYR,EMR,Low-Mid,2008,1785.541602,87.84761059,3.40296534
SYR,EMR,Low-Mid,2009,1913.924717,91.90562067,3.54865806
SYR,EMR,Low-Mid,2010,1971.919996,93.81681192,3.40675402
SYR,EMR,Low-Mid,2011,1700.105717,81.48515564,3.32799505
SYR,EMR,Low-Mid,2012,1431.39842,70.09545951,3.56555954
SYR,EMR,Low-Mid,2013,,,
SYR,EMR,Low-Mid,2014,,,
SYR,EMR,Low-Mid,2015,,,
TJK,EUR,Low-Mid,2000,37.08698584,5.96617805,4.30947492
TJK,EUR,Low-Mid,2001,46.3704578,7.32883542,4.29048603
TJK,EUR,Low-Mid,2002,51.73474187,8.02376633,4.2366848
TJK,EUR,Low-Mid,2003,73.08095334,11.11180175,4.7023842
TJK,EUR,Low-Mid,2004,99.48807025,14.82056111,4.79195303
TJK,EUR,Low-Mid,2005,120.3843579,17.56365139,5.20621626
TJK,EUR,Low-Mid,2006,141.4679341,20.20809688,4.99845
TJK,EUR,Low-Mid,2007,205.6865801,28.75776124,5.52995632
TJK,EUR,Low-Mid,2008,305.1116583,41.74049407,5.91148587
TJK,EUR,Low-Mid,2009,295.2809674,39.51399966,5.92995353
TJK,EUR,Low-Mid,2010,329.471289,43.11531558,5.83943391
TJK,EUR,Low-Mid,2011,388.6210426,49.72154278,5.95794876
TJK,EUR,Low-Mid,2012,458.5470857,57.35378733,6.00739021
TJK,EUR,Low-Mid,2013,539.2187601,65.9368249,6.33877248
TJK,EUR,Low-Mid,2014,621.3559588,74.30047894,6.72731877
TJK,EUR,Low-Mid,2015,538.2547105,62.96370158,6.85373543
THA,SEAR,Up-Mid,2000,3919.745186,62.25966324,3.19391915
THA,SEAR,Up-Mid,2001,3640.467795,57.29111541,3.15092701
THA,SEAR,Up-Mid,2002,4478.563496,69.89764851,3.52984888
THA,SEAR,Up-Mid,2003,4938.649973,76.50303842,3.45553828
THA,SEAR,Up-Mid,2004,5427.075237,83.49059954,3.35650765
THA,SEAR,Up-Mid,2005,5981.946596,91.43146539,3.38724424
THA,SEAR,Up-Mid,2006,6873.869129,104.4277468,3.31706233
THA,SEAR,Up-Mid,2007,8395.169938,126.8236565,3.39732196
THA,SEAR,Up-Mid,2008,10079.93869,151.4737932,3.70003071
THA,SEAR,Up-Mid,2009,10196.23783,152.4514534,3.86643737
THA,SEAR,Up-Mid,2010,11563.78149,172.0575299,3.626057
THA,SEAR,Up-Mid,2011,13231.74785,195.938433,3.82808477
THA,SEAR,Up-Mid,2012,14005.73256,206.4403174,3.52531159
THA,SEAR,Up-Mid,2013,14514.68121,213.0030577,3.45679151
THA,SEAR,Up-Mid,2014,15008.32228,219.3661268,3.71199254
THA,SEAR,Up-Mid,2015,14907.9839,217.135232,3.77148642
MKD,EUR,Up-Mid,2000,145.6182947,71.56326664,3.8593422
MKD,EUR,Up-Mid,2001,136.7076667,66.92033289,3.68626816
MKD,EUR,Up-Mid,2002,345.217844,168.4870547,8.64236386
MKD,EUR,Up-Mid,2003,455.4304485,221.7905337,9.56582814
MKD,EUR,Up-Mid,2004,492.5915439,239.4653811,8.92775809
MKD,EUR,Up-Mid,2005,499.7291692,242.5549487,8.35305785
MKD,EUR,Up-Mid,2006,531.9414906,257.8303952,8.10645522
MKD,EUR,Up-Mid,2007,575.5863177,278.672487,7.04967469
MKD,EUR,Up-Mid,2008,688.5500584,333.0547478,7.00120881
MKD,EUR,Up-Mid,2009,649.8567158,314.0780602,6.97724836
MKD,EUR,Up-Mid,2010,655.0436035,316.3332528,7.00891621
MKD,EUR,Up-Mid,2011,689.168835,332.5489714,6.63271803
MKD,EUR,Up-Mid,2012,613.5447222,295.8216358,6.40662462
MKD,EUR,Up-Mid,2013,668.0860613,321.8545594,6.53486948
MKD,EUR,Up-Mid,2014,696.2665783,335.147174,6.15024087
MKD,EUR,Up-Mid,2015,614.2738404,295.4222464,6.09170828
TLS,SEAR,Low-Mid,2000,,,1.00595819
TLS,SEAR,Low-Mid,2001,,,1.56568986
TLS,SEAR,Low-Mid,2002,11.656051,12.61716342,1.3364562
TLS,SEAR,Low-Mid,2003,13.925164,14.49251706,1.19445875
TLS,SEAR,Low-Mid,2004,18.786367,18.84860509,1.19164293
TLS,SEAR,Low-Mid,2005,24.395668,23.76624283,1.65011723
TLS,SEAR,Low-Mid,2006,27.243917,25.98070895,2.25848563
TLS,SEAR,Low-Mid,2007,30.485274,28.62539614,3.09402683
TLS,SEAR,Low-Mid,2008,45.137344,41.86710447,
TLS,SEAR,Low-Mid,2009,53.092543,48.6186099,
TLS,SEAR,Low-Mid,2010,57.026586,51.39423986,2.41326108
TLS,SEAR,Low-Mid,2011,71.345021,63.05220574,2.76842227
TLS,SEAR,Low-Mid,2012,81.138967,70.14330285,1.704752
TLS,SEAR,Low-Mid,2013,93.083113,78.59319923,1.32154215
TLS,SEAR,Low-Mid,2014,94.291775,77.74627849,0.96643906
TLS,SEAR,Low-Mid,2015,88.922331,71.65509997,1.05013
TGO,AFR,Low,2000,48.69394279,9.79685057,3.76232816
TGO,AFR,Low,2001,50.26734735,9.8336481,3.77289302
TGO,AFR,Low,2002,57.95791915,11.03650922,3.93033583
TGO,AFR,Low,2003,72.89783093,13.52112947,4.3555147
TGO,AFR,Low,2004,82.70594268,14.94344172,4.2696314
TGO,AFR,Low,2005,89.83530697,15.80698059,4.24722281
TGO,AFR,Low,2006,96.95612554,16.60835561,4.40147631
TGO,AFR,Low,2007,117.0974406,19.52474964,4.64034768
TGO,AFR,Low,2008,145.8153322,23.66442061,4.60942559
TGO,AFR,Low,2009,165.5295365,26.14805602,5.23330716
TGO,AFR,Low,2010,201.1924122,30.93862791,6.34087197
TGO,AFR,Low,2011,231.1261801,34.60344691,6.15348141
TGO,AFR,Low,2012,236.7010293,34.50712886,6.12165667
TGO,AFR,Low,2013,269.629969,38.28368022,6.60707344
TGO,AFR,Low,2014,289.9568453,40.11070061,6.46809172
TGO,AFR,Low,2015,271.8100609,36.64787882,6.64913046
TON,WPR,Low-Mid,2000,7.8349162,79.881285,4.14492193
TON,WPR,Low-Mid,2001,7.01604079,71.14866284,4.20403019
TON,WPR,Low-Mid,2002,7.76846782,78.32380037,4.28688844
TON,WPR,Low-Mid,2003,8.29581872,83.1335991,4.03671952
TON,WPR,Low-Mid,2004,11.09438792,110.4952684,4.66182489
TON,WPR,Low-Mid,2005,12.15456833,120.2934287,4.6471402
TON,WPR,Low-Mid,2006,16.20185391,159.3274977,5.55475116
TON,WPR,Low-Mid,2007,16.58507978,162.0317104,5.43804558
TON,WPR,Low-Mid,2008,20.96202683,203.5049447,6.12939466
TON,WPR,Low-Mid,2009,14.86826759,143.5105555,4.55837785
TON,WPR,Low-Mid,2010,18.50627898,177.7108903,4.94986566
TON,WPR,Low-Mid,2011,20.37338236,194.8170474,4.54510631
TON,WPR,Low-Mid,2012,23.26960805,221.7187836,4.99715929
TON,WPR,Low-Mid,2013,21.84189521,207.3702644,4.97256528
TON,WPR,Low-Mid,2014,22.84520787,215.9649833,5.24946231
TON,WPR,Low-Mid,2015,23.54582799,221.3702755,5.86010391
TTO,AMR,Hi,2000,328.0360306,258.7067586,4.02284632
TTO,AMR,Hi,2001,367.0355906,288.4638163,4.15911437
TTO,AMR,Hi,2002,413.2652425,323.409983,4.58760638
TTO,AMR,Hi,2003,527.0126795,410.4293904,4.6912592
TTO,AMR,Hi,2004,606.7962261,470.1896703,4.56914542
TTO,AMR,Hi,2005,783.1960604,603.8827422,4.91482296
TTO,AMR,Hi,2006,774.1019669,594.0264214,4.21414798
TTO,AMR,Hi,2007,954.9857711,729.4088043,4.41261152
TTO,AMR,Hi,2008,1132.844574,861.2351291,4.06472944
TTO,AMR,Hi,2009,1142.419127,864.4094794,5.95779915
TTO,AMR,Hi,2010,1063.908878,801.075881,5.17001777
TTO,AMR,Hi,2011,1196.038358,896.0511768,5.08048732
TTO,AMR,Hi,2012,1280.245289,954.2760437,5.20830682
TTO,AMR,Hi,2013,1399.555194,1038.054716,5.13461219
TTO,AMR,Hi,2014,1457.531449,1076.0716,5.19425769
TTO,AMR,Hi,2015,1558.980089,1146.23135,6.01520913
TUN,EMR,Low-Mid,2000,1084.042512,111.7662124,5.0483437
TUN,EMR,Low-Mid,2001,1125.188041,114.9828757,5.09913409
TUN,EMR,Low-Mid,2002,1242.911572,126.0006586,5.37092735
TUN,EMR,Low-Mid,2003,1500.013338,150.9116631,5.46378503
TUN,EMR,Low-Mid,2004,1700.553737,169.7565851,5.45323772
TUN,EMR,Low-Mid,2005,1741.845957,172.4176254,5.39736094
TUN,EMR,Low-Mid,2006,1850.206422,181.4615284,5.38218158
TUN,EMR,Low-Mid,2007,2112.567628,205.1417538,5.42944045
TUN,EMR,Low-Mid,2008,2430.093487,233.4981293,5.41763669
TUN,EMR,Low-Mid,2009,2464.131951,234.1922474,5.64995037
TUN,EMR,Low-Mid,2010,2591.957829,243.6066389,5.88395597
TUN,EMR,Low-Mid,2011,2946.578457,273.8082509,6.43202883
TUN,EMR,Low-Mid,2012,2975.803584,273.3438353,6.60642299
TUN,EMR,Low-Mid,2013,3171.336807,287.922294,6.85589041
TUN,EMR,Low-Mid,2014,3242.593023,290.9744968,6.81160799
TUN,EMR,Low-Mid,2015,2908.92998,258.0288674,6.74049066
TUR,EUR,Up-Mid,2000,12616.7151,199.5049172,4.62199674
TUR,EUR,Up-Mid,2001,9861.388982,153.6245917,4.92444325
TUR,EUR,Up-Mid,2002,12162.07788,186.6979998,5.10102892
TUR,EUR,Up-Mid,2003,15774.58566,238.6985547,5.05877624
TUR,EUR,Up-Mid,2004,20073.99387,299.5767268,4.95928174
TUR,EUR,Up-Mid,2005,24778.45061,364.9073304,4.94162974
TUR,EUR,Up-Mid,2006,28666.41185,416.8847055,5.18844302
TUR,EUR,Up-Mid,2007,35684.92883,512.7345252,5.28075705
TUR,EUR,Up-Mid,2008,40198.7865,570.6809801,5.25939953
TUR,EUR,Up-Mid,2009,35674.70064,500.0716035,5.53390813
TUR,EUR,Up-Mid,2010,39007.98816,539.3288059,5.053656
TUR,EUR,Up-Mid,2011,39028.84555,531.6596554,4.68789031
TUR,EUR,Up-Mid,2012,39135.59625,524.8178363,4.47785046
TUR,EUR,Up-Mid,2013,41865.33811,552.4054806,4.40411751
TUR,EUR,Up-Mid,2014,40610.76598,527.2028417,4.34726586
TUR,EUR,Up-Mid,2015,35582.8602,454.6082921,4.13853307
TKM,EUR,Up-Mid,2000,346.0576923,76.62702705,6.89067586
TKM,EUR,Up-Mid,2001,564.6153846,123.7084768,8.14311469
TKM,EUR,Up-Mid,2002,609.9190283,132.3034195,7.01056354
TKM,EUR,Up-Mid,2003,972.4335149,208.8676142,8.51216948
TKM,EUR,Up-Mid,2004,1501.600043,319.2585536,10.57751317
TKM,EUR,Up-Mid,2005,1641.031443,345.1430808,9.55530318
TKM,EUR,Up-Mid,2006,1799.861465,374.1834045,8.41321373
TKM,EUR,Up-Mid,2007,1373.062175,281.9350206,5.28883208
TKM,EUR,Up-Mid,2008,1260.973301,255.4769256,5.90518869
TKM,EUR,Up-Mid,2009,972.8140886,194.2539539,4.81248399
TKM,EUR,Up-Mid,2010,1128.335905,221.7985704,4.99636017
TKM,EUR,Up-Mid,2011,1431.412659,276.6516783,4.89650853
TKM,EUR,Up-Mid,2012,1679.425669,318.8073267,4.77595158
TKM,EUR,Up-Mid,2013,2018.921562,376.2238814,5.15063283
TKM,EUR,Up-Mid,2014,2392.862411,437.7528197,5.49777327
TKM,EUR,Up-Mid,2015,2254.643167,405.1263452,6.25480615
TUV,WPR,Up-Mid,2000,3.37276441,358.0429306,24.23930833
TUV,WPR,Up-Mid,2001,2.46398587,259.0397256,18.32298077
TUV,WPR,Up-Mid,2002,1.97586662,205.0717817,12.54036552
TUV,WPR,Up-Mid,2003,2.58801889,264.9758258,14.25179643
TUV,WPR,Up-Mid,2004,2.17689543,220.0217736,10.20703103
TUV,WPR,Up-Mid,2005,2.37136636,236.4980908,11.09014643
TUV,WPR,Up-Mid,2006,2.55833882,252.3763261,11.32468667
TUV,WPR,Up-Mid,2007,2.86896987,280.0907814,10.71445938
TUV,WPR,Up-Mid,2008,3.1853154,308.0575827,10.54851111
TUV,WPR,Up-Mid,2009,3.43307863,328.807454,12.57672857
TUV,WPR,Up-Mid,2010,4.63843323,440.4551539,14.44752
TUV,WPR,Up-Mid,2011,5.38730712,506.8975461,13.7442
TUV,WPR,Up-Mid,2012,5.23891344,488.476778,12.97371282
TUV,WPR,Up-Mid,2013,5.31943689,491.6754683,13.775255
TUV,WPR,Up-Mid,2014,5.42204889,497.0708557,14.67078537
TUV,WPR,Up-Mid,2015,4.83138645,439.1770251,14.95584058
UGA,AFR,Low,2000,452.8183165,18.83660532,7.95197784
UGA,AFR,Low,2001,504.8127181,20.31039677,8.60768959
UGA,AFR,Low,2002,567.9558316,22.0839401,9.36048233
UGA,AFR,Low,2003,580.6195856,21.80745581,9.16672912
UGA,AFR,Low,2004,808.0219224,29.30967583,10.46900497
UGA,AFR,Low,2005,1021.243556,35.77794644,11.34749297
UGA,AFR,Low,2006,1186.536721,40.1526274,11.95820711
UGA,AFR,Low,2007,1442.319409,47.14927909,11.71902545
UGA,AFR,Low,2008,1625.887161,51.34829778,7.64639507
UGA,AFR,Low,2009,1588.431265,48.46931386,7.73167384
UGA,AFR,Low,2010,2125.409899,62.66848192,10.74961039
UGA,AFR,Low,2011,1883.834654,53.6802174,8.57889992
UGA,AFR,Low,2012,1934.192286,53.27356031,7.81789384
UGA,AFR,Low,2013,1863.883984,49.63246481,7.16988123
UGA,AFR,Low,2014,2054.493093,52.90539519,7.25443197
UGA,AFR,Low,2015,1849.011079,46.05846472,7.30193117
UKR,EUR,Low-Mid,2000,1715.835852,35.13172098,5.30706484
UKR,EUR,Low-Mid,2001,2167.738182,44.78530943,5.5146315
UKR,EUR,Low-Mid,2002,2537.016338,52.87698857,5.77166937
UKR,EUR,Low-Mid,2003,3279.167401,68.91821933,6.30484974
UKR,EUR,Low-Mid,2004,3993.77538,84.58527312,5.94155964
UKR,EUR,Low-Mid,2005,5454.858124,116.327714,6.11261388
UKR,EUR,Low-Mid,2006,6915.377765,148.3464917,6.18080445
UKR,EUR,Low-Mid,2007,8620.040645,185.8313861,5.7956141
UKR,EUR,Low-Mid,2008,9960.438766,215.6572562,5.29497548
